
mu,x0,y0,vx0,vy0,jacobi_constant,distance_to_primary_1,distance_to_primary_2,label
0.01215,1.4225339555592207,-1.3114138829822086,-0.4232881119878993,0.04417398057978694,4.596316281093554,1.9437398037848395,1.3815775453079298,1
0.01215,-0.11511305014757156,1.420900059999155,-0.910273298225353,-0.8811645638335368,1.8274893629356979,1.4246256947708382,1.798745248915598,1
0.01215,-1.014642317214928,1.1074306936154543,0.18573300920420266,-0.4349225749372829,3.3654799238606077,1.4937849869497826,2.288313401102746,1
0.01215,-0.9546828654906597,-0.7940449391893816,-0.6340453903532721,0.744036089944279,2.2010002347684225,1.2324266988272783,2.098556956330617,1
0.01215,-0.2747807066281416,0.054987103226352585,0.20407748717659557,0.6473788393335564,7.000085770026681,0.268325305525257,1.2638274735269468,2
0.01215,-0.38692677960373156,-0.4229826347379637,0.2955852399067527,-0.041936355892148836,3.752401023187882,0.5651300238175403,1.4383759950122488,0
0.01215,0.24522692159888815,-1.167431972404541,-0.13594937841477162,0.1822365691320409,3.041564160207903,1.195466557442774,1.3836135467558492,1
0.01215,1.412632814215005,-0.31786933680146434,0.24703741731490947,0.35521498518675343,3.3085636471869098,1.4598105983178205,0.5305481641953181,1
0.01215,-0.9457447301748595,-0.138199368834391,-0.15015052651834382,-0.7155666431244723,2.484903500984366,0.9437680783733325,1.9385271847735879,1
0.01215,-0.6534672571137227,1.1675619400591704,-0.029792261888386795,-0.19032338381290725,3.248321555203299,1.3320993612139458,2.014230181080119,1
0.01215,-1.309358699654157,-1.3286716185645537,0.5412957201505686,-0.6347106799381879,3.857057788938304,1.856911058838678,2.653777699760418,1
0.01215,-0.7974015142690729,-0.1880314776708102,-0.9468099039148332,0.8485512381555957,1.5150917628062124,0.8074501701386534,1.795126403848789,2
0.01215,-0.46655208527252257,0.7224541578914448,-0.9173982972219035,0.9014450346555061,1.4152379983828158,0.8534759899110541,1.6239536433961712,1
0.01215,-0.9732769735419667,-1.0531620620832167,-0.683665790900488,-0.8425050604478892,2.2757959383646718,1.4258034185263107,2.2260209647182676,1
0.01215,1.1613973491966345,-0.916041627748422,-0.16293743315826426,-0.6914999965159363,3.0364145096299295,1.4887396161096897,0.9323362838488896,0
0.01215,-0.7640705728971456,-0.46511998213286243,0.24482121174827065,0.9991482480462495,1.9898875497390558,0.8841499565827315,1.8126120079927575,0
0.01215,-0.7447561205561658,-0.48828355581400895,0.8048656676353547,-0.943384136575316,1.5128519043213573,0.8804161281773113,1.8000957751928253,1
0.01215,-0.2995442470996822,0.4560977980759966,-0.39866452140147435,-0.15942082377416122,3.796058473833664,0.5390924361144068,1.3657998202061419,0
0.01215,-1.093290540424626,-1.1329854046463392,-0.328849598875814,0.20887513855646822,3.599003910013626,1.566052615748041,2.3695573164919503,1
0.01215,0.8750406646055008,0.981823582311172,0.6050170668397046,0.18658622377282708,2.846427865713189,1.3232856162391748,0.9882831036370556,1
0.01215,1.3233783482633643,0.1790566274794585,-0.7479574740866171,0.24730272314458612,2.6929071641411086,1.3474781055213432,0.3803163792589783,1
0.01215,0.82383347726834,1.4335453014856367,0.09810671109583935,0.8627849197828705,3.1871156836514922,1.6594940511123293,1.4428976232361497,1
0.01215,1.2180865342689682,1.1824062067063859,-0.4699279593863519,0.12970705361118884,3.822199754812101,1.7063312597230078,1.2046133401925991,1
0.01215,0.09428761522990381,0.5087741014158134,-0.5869865757387975,-0.9603274480578174,2.8255607794197406,0.5197884687132809,1.028253286767171,0
0.01215,1.2582807419776605,-1.0789626109886905,0.35097114013008257,0.8122764642379294,3.17164245429771,1.6667797053220446,1.1123367754947782,1
0.01215,1.0574435556975328,0.9178173042195278,0.2838269016606385,0.2786327366772734,3.2305800773213593,1.409403766957678,0.920451990556502,1
0.01215,0.23336202332185174,0.7796717559758626,0.21796097876201226,-0.5896023611408956,2.7066203622247658,0.8174131150538719,1.0849608997647662,2
